prefecture_core,prefecture_chr,year,total_population,total_populationMale,total_populationFemale,total_foreigners,total_foreignersMale,total_foreignersFemale,number_foreigners,number_in-migrants,number_in-migrantsMale,number_in-migrantsFemale,number_out-migrants,number_out-migrantsMale,number_out-migrantsFemale
41000,Saga-ken,2005,866369,408230,458139,3321,1118,2203,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,2004,870000,410000,460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,2003,872000,411000,461000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,2002,874000,413000,461000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,2001,876000,414000,462000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,2000,876654,414377,462277,2586,1014,1572,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1999,879000,415000,463000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1998,881000,416000,464000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1997,882000,417000,465000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1996,884000,419000,466000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1995,884316,418666,465650,1987,948,1039,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1994,883000,418000,465000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1993,880000,416000,464000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1992,879000,415000,464000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1991,878000,414000,463000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1990,877851,414673,463178,1551,788,763,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1989,879000,415000,464000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1988,880000,416000,464000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1987,880000,417000,463000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1986,880000,417000,463000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1985,880013,417308,462705,1387,740,647,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1984,878000,417000,462000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1983,876000,416000,460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1982,873000,414000,459000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1981,869000,413000,457000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1980,865574,410912,454662,1474,794,680,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1979,860000,408000,452000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1978,854000,404000,449000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1977,848000,401000,447000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1976,842000,398000,445000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41000,Saga-ken,1975,837674,394661,443013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2023,1267000,598000,670000,NA,NA,NA,13590,21853,12862,8991,28292,15261,13031
42000,Nagasaki-ken,2022,1283000,604000,679000,NA,NA,NA,11214,22404,12965,9439,27623,15160,12463
42000,Nagasaki-ken,2021,1297000,610000,687000,NA,NA,NA,8982,21590,12594,8996,27489,15197,12292
42000,Nagasaki-ken,2020,1312317,616912,695405,8316,NA,NA,9955,21693,12809,8884,28072,15797,12275
42000,Nagasaki-ken,2019,1327000,624000,703000,NA,NA,NA,10995,21942,12569,9373,29251,16048,13203
42000,Nagasaki-ken,2018,1341000,630000,711000,NA,NA,NA,10369,22912,13189,9723,29578,15892,13686
42000,Nagasaki-ken,2017,1355000,636000,719000,NA,NA,NA,10218,23314,13621,9693,29810,16376,13434
42000,Nagasaki-ken,2016,1367000,642000,725000,NA,NA,NA,11735,22813,13110,9703,28579,15507,13072
42000,Nagasaki-ken,2015,1377187,645763,731424,7669,NA,NA,10979,23527,13563,9964,29793,16346,13447
42000,Nagasaki-ken,2014,1387000,649000,738000,NA,NA,NA,8295,23000,13175,9825,29080,15867,13213
42000,Nagasaki-ken,2013,1397000,653000,744000,NA,NA,NA,7995,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2012,1408000,658000,750000,NA,NA,NA,7289,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2011,1418000,662000,756000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2010,1426779,665899,760880,6498,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2009,1434000,669000,765000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2008,1443000,673000,770000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2007,1455000,680000,776000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2006,1467000,685000,782000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2005,1478632,691444,787188,5675,2447,3228,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2004,1490000,698000,792000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2003,1498000,702000,795000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2002,1505000,706000,799000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2001,1512000,710000,802000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,2000,1516523,712346,804177,4656,2120,2536,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1999,1520000,714000,806000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1998,1526000,717000,809000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1997,1533000,721000,812000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1996,1540000,724000,816000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1995,1544934,726894,818040,3883,1947,1936,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1994,1549000,729000,820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1993,1550000,730000,820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1992,1552000,730000,821000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1991,1557000,733000,823000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1990,1562959,736729,826230,4454,2355,2099,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1989,1570000,741000,829000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1988,1578000,747000,832000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1987,1584000,751000,833000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1986,1589000,755000,835000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1985,1593968,757617,836351,3392,1791,1601,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1984,1595000,759000,836000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1983,1596000,760000,835000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1982,1595000,760000,834000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1981,1594000,760000,834000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1980,1590564,758374,832190,3315,1782,1533,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1979,1588000,758000,830000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1978,1587000,758000,829000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1977,1582000,756000,826000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1976,1576000,753000,823000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42000,Nagasaki-ken,1975,1571912,750418,821494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2023,1709000,811000,898000,NA,NA,NA,25589,30375,17219,13156,31999,17757,14242
43000,Kumamoto-ken,2022,1718000,814000,904000,NA,NA,NA,20660,31277,17692,13585,31654,17283,14371
43000,Kumamoto-ken,2021,1728000,818000,910000,NA,NA,NA,16686,29204,16669,12535,29854,16603,13251
43000,Kumamoto-ken,2020,1738301,822481,915820,14591,NA,NA,17751,27553,15721,11832,30946,17206,13740
43000,Kumamoto-ken,2019,1749000,828000,922000,NA,NA,NA,17942,28907,16213,12694,32807,18035,14772
43000,Kumamoto-ken,2018,1759000,831000,928000,NA,NA,NA,15576,28688,16335,12353,32263,17711,14552
43000,Kumamoto-ken,2017,1767000,834000,933000,NA,NA,NA,13582,29200,16603,12597,32608,17820,14788
43000,Kumamoto-ken,2016,1775000,837000,938000,NA,NA,NA,11662,27292,15405,11887,34227,18284,15943
43000,Kumamoto-ken,2015,1786170,841046,945124,8358,NA,NA,10767,29044,16149,12895,33162,18180,14982
43000,Kumamoto-ken,2014,1795000,845000,950000,NA,NA,NA,10079,28708,15821,12887,31710,17366,14344
43000,Kumamoto-ken,2013,1801000,847000,954000,NA,NA,NA,9693,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2012,1807000,850000,958000,NA,NA,NA,9110,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2011,1813000,852000,961000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2010,1817426,853514,963912,7624,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2009,1821000,855000,966000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2008,1826000,858000,968000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2007,1832000,861000,971000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2006,1838000,864000,974000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2005,1842233,866916,975317,6651,2176,4475,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2004,1848000,871000,978000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2003,1852000,873000,979000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2002,1857000,876000,981000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2001,1860000,878000,982000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,2000,1859344,878145,981199,4409,1672,2737,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1999,1861000,879000,982000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1998,1862000,880000,982000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1997,1861000,880000,981000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1996,1861000,880000,981000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1995,1859793,879873,979920,3778,1737,2041,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1994,1855000,878000,978000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1993,1850000,875000,975000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1992,1846000,872000,974000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1991,1844000,871000,973000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1990,1840326,869441,970885,2711,1206,1505,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1989,1841000,871000,970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1988,1842000,872000,970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1987,1842000,873000,969000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1986,1840000,873000,967000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1985,1837747,872932,964815,2348,1231,1117,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1984,1830000,870000,960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1983,1820000,865000,955000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1982,1811000,861000,950000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1981,1802000,857000,945000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1980,1790327,850831,939496,2080,1117,963,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1979,1777000,844000,933000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1978,1763000,837000,926000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1977,1747000,828000,919000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1976,1731000,819000,912000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43000,Kumamoto-ken,1975,1715273,809998,905275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2023,1096000,522000,575000,NA,NA,NA,18108,19604,11504,8100,22712,12890,9822
44000,Oita-ken,2022,1107000,526000,581000,NA,NA,NA,15541,20258,11956,8302,21859,12096,9763
44000,Oita-ken,2021,1114000,529000,585000,NA,NA,NA,11879,18796,10890,7906,20731,11650,9081
44000,Oita-ken,2020,1123852,533414,590438,10168,NA,NA,13216,18533,10991,7542,20766,11613,9153
44000,Oita-ken,2019,1134000,538000,596000,NA,NA,NA,14081,19121,11115,8006,22145,12054,10091
44000,Oita-ken,2018,1143000,541000,602000,NA,NA,NA,12951,18686,10742,7944,21989,11922,10067
44000,Oita-ken,2017,1152000,545000,607000,NA,NA,NA,12023,18677,10729,7948,21386,11801,9585
44000,Oita-ken,2016,1160000,549000,611000,NA,NA,NA,11149,18844,10690,8154,21377,11698,9679
44000,Oita-ken,2015,1166338,551932,614406,8656,NA,NA,10573,19275,10916,8359,21775,11859,9916
44000,Oita-ken,2014,1173000,555000,618000,NA,NA,NA,10234,18891,10586,8305,21646,11964,9682
44000,Oita-ken,2013,1180000,558000,622000,NA,NA,NA,9862,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2012,1186000,561000,626000,NA,NA,NA,9908,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2011,1192000,563000,629000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2010,1196529,564890,631639,8841,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2009,1200000,567000,634000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2008,1204000,569000,636000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2007,1206000,569000,637000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2006,1207000,569000,638000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2005,1209571,569796,639775,6871,2725,4146,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2004,1214000,572000,642000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2003,1217000,573000,644000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2002,1219000,575000,644000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2001,1220000,575000,645000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,2000,1221140,575985,645155,4699,1984,2715,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1999,1224000,577000,647000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1998,1226000,579000,647000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1997,1228000,580000,648000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1996,1230000,581000,649000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1995,1231306,581909,649397,3751,1770,1981,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1994,1232000,582000,650000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1993,1231000,581000,650000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1992,1233000,582000,651000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1991,1235000,583000,652000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1990,1236942,584672,652270,3325,1603,1722,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1989,1240000,586000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1988,1243000,588000,655000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1987,1247000,590000,657000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1986,1249000,592000,657000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1985,1250214,593014,657200,3053,1583,1470,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1984,1248000,592000,656000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1983,1243000,590000,653000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1982,1239000,588000,651000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1981,1234000,586000,649000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1980,1228913,583097,645816,3212,1689,1523,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1979,1223000,580000,643000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1978,1215000,575000,639000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1977,1207000,572000,635000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1976,1199000,567000,632000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44000,Oita-ken,1975,1190314,561760,628554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2023,1042000,492000,550000,NA,NA,NA,9752,18843,10511,8332,19954,10899,9055
45000,Miyazaki-ken,2022,1052000,497000,555000,NA,NA,NA,8309,18763,10500,8263,20001,10864,9137
45000,Miyazaki-ken,2021,1061000,501000,560000,NA,NA,NA,7011,18054,10342,7712,19620,10809,8811
45000,Miyazaki-ken,2020,1069576,504763,564813,6474,NA,NA,7736,17838,10142,7696,20029,11150,8879
45000,Miyazaki-ken,2019,1077000,508000,569000,NA,NA,NA,7850,18431,10196,8235,21066,11564,9502
45000,Miyazaki-ken,2018,1084000,511000,573000,NA,NA,NA,6621,18413,10354,8059,21500,11785,9715
45000,Miyazaki-ken,2017,1091000,514000,577000,NA,NA,NA,5783,18797,10478,8319,21619,11759,9860
45000,Miyazaki-ken,2016,1097000,516000,581000,NA,NA,NA,5100,18255,10277,7978,22246,12075,10171
45000,Miyazaki-ken,2015,1104069,519242,584827,3693,NA,NA,4616,18959,10670,8289,22290,12219,10071
45000,Miyazaki-ken,2014,1112000,523000,589000,NA,NA,NA,4414,18960,10566,8394,22086,11986,10100
45000,Miyazaki-ken,2013,1119000,526000,593000,NA,NA,NA,4262,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2012,1125000,529000,597000,NA,NA,NA,4125,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2011,1130000,531000,600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2010,1135233,533035,602198,3802,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2009,1138000,534000,603000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2008,1141000,536000,605000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2007,1146000,538000,607000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2006,1150000,540000,609000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2005,1153042,542113,610929,3222,1278,1944,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2004,1159000,545000,614000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2003,1162000,547000,615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2002,1165000,549000,616000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2001,1168000,551000,617000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,2000,1170007,552160,617847,2451,1099,1352,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1999,1172000,553000,619000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1998,1173000,554000,619000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1997,1175000,556000,620000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1996,1177000,557000,620000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1995,1175819,556245,619574,2148,1017,1131,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1994,1174000,555000,619000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1993,1171000,553000,618000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1992,1167000,551000,616000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1991,1167000,551000,617000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1990,1168907,551524,617383,1619,720,899,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1989,1172000,554000,618000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1988,1173000,555000,618000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1987,1174000,556000,618000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1986,1174000,557000,617000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1985,1175543,558355,617188,1320,682,638,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1984,1173000,558000,615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1983,1170000,557000,613000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1982,1166000,556000,610000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1981,1158000,553000,605000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1980,1151587,550207,601380,1157,607,550,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1979,1141000,545000,596000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1978,1127000,538000,589000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1977,1114000,531000,583000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1976,1100000,523000,576000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,Miyazaki-ken,1975,1085055,515236,569819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2023,1549000,732000,817000,NA,NA,NA,16417,27085,15390,11695,29837,16036,13801
46000,Kagoshima-ken,2022,1563000,738000,825000,NA,NA,NA,13975,26951,15257,11694,29223,15685,13538
46000,Kagoshima-ken,2021,1576000,743000,833000,NA,NA,NA,11833,26452,15215,11237,28000,15254,12746
46000,Kagoshima-ken,2020,1588256,748306,839950,10037,NA,NA,12204,25931,14800,11131,28884,15938,12946
46000,Kagoshima-ken,2019,1602000,754000,848000,NA,NA,NA,12215,26904,15412,11492,31009,16939,14070
46000,Kagoshima-ken,2018,1614000,759000,855000,NA,NA,NA,10547,26769,15118,11651,30449,16487,13962
46000,Kagoshima-ken,2017,1626000,764000,862000,NA,NA,NA,9101,26744,15036,11708,30679,16654,14025
46000,Kagoshima-ken,2016,1637000,768000,869000,NA,NA,NA,7954,26840,15131,11709,30795,16897,13898
46000,Kagoshima-ken,2015,1648177,773061,875116,5847,NA,NA,7222,27411,15390,12021,32120,17542,14578
46000,Kagoshima-ken,2014,1662000,778000,883000,NA,NA,NA,6733,26932,15051,11881,31154,17231,13923
46000,Kagoshima-ken,2013,1675000,784000,891000,NA,NA,NA,6443,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2012,1687000,789000,898000,NA,NA,NA,6317,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2011,1697000,793000,904000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2010,1706242,796896,909346,5490,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2009,1712000,799000,913000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2008,1721000,803000,918000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2007,1733000,809000,924000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2006,1744000,815000,929000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2005,1753179,819646,933533,4906,1327,3579,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2004,1763000,825000,938000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2003,1770000,829000,941000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2002,1776000,832000,944000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2001,1782000,835000,946000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,2000,1786194,837979,948215,3625,1290,2335,NA,NA,NA,NA,NA,NA,NA
46000,Kagoshima-ken,1999,1788000,838000,949000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
